0,10
0.001,9.9926975998893
0.002,9.970803681923975
0.003,9.93435806781347
0.004,9.883427042486279
0.005,9.818103227380472
0.006,9.738505403392942
0.007,9.644778283829051
0.008,9.53709223779086
0.009,9.415642964537799
0.01,9.280651119448203
0.011,9.132361892303603
0.012,8.971044538709577
0.013,8.796991865557501
0.014,8.610519671520109
0.015,8.411966143660663
0.016,8.201691211320064
0.017,7.980075858528805
0.018,7.747521396270539
0.019,7.504448696001617
0.02,7.251297385905582
0.021,6.9885250114335165
0.022,6.7166061617500485
0.023,6.43603156377049
0.024,6.147307145537154
0.025,5.850953070741932
0.026,5.54750274625785
0.027,5.2375018045943635
0.028,4.921507063239413
0.029,4.6000854628957875
0.03,4.27381298666003
0.031,3.9432735622286836
0.032,3.6090579492494683
0.033,3.2717626139633698
0.034,2.931988593308159
0.035,2.5903403506739684
0.036,2.247424625517603
0.037,1.9038492790538797
0.038,1.560222138249808
0.039,1.217149840350454
0.04,0.8752366801641622
0.041,0.5350834623293603
0.042,0.19728636077527062
0.043,-0.13756421242508576
0.044,-0.46888472662968095
0.045,-0.7960996384725072
0.046,-1.118642481848196
0.047,-1.4359569399362009
0.048,-1.7474978971995427
0.049,-2.052732469331937
0.05,-2.3511410091698917
0.051,-2.6422180866330134
0.052,-2.9254734408061305
0.053,-3.2004329023308102
0.054,-3.4666392843314613
0.055,-3.7236532401621023
0.056,-3.9710540863242887
0.057,-4.208440588974035
0.058,-4.435431712506226
0.059,-4.651667328778361
0.06,-4.856808885611826
0.061,-5.050540033287604
0.062,-5.2325672078348155
0.063,-5.402620169994075
0.064,-5.560452498823457
0.065,-5.705842039002727
0.066,-5.838591300981089
0.067,-5.958527813205016
0.068,-6.065504425755469
0.069,-6.159399564817867
0.07,-6.240117437503336
0.071,-6.30758818663589
0.072,-6.361767995216935
0.073,-6.402639140375996
0.074,-6.430209996714231
0.075,-6.444514989045271
0.076,-6.445614494635813
0.077,-6.433594695146132
0.078,-6.408567378567986
0.079,-6.370669691554161
0.08,-6.32006384262982
0.081,-6.2569367568709255
0.082,-6.181499682728835
0.083,-6.093987751772764
0.084,-5.9946594922129
0.085,-5.883796297156318
0.086,-5.761701848635446
0.087,-5.628701498534356
0.088,-5.485141607621505
0.089,-5.331388843978599
0.09,-5.167829442193735
0.091,-4.99486842476291
0.092,-4.812928787216994
0.093,-4.622450648561448
0.094,-4.423890368683103
0.095,-4.217719634442226
0.096,-4.004424516228501
0.097,-3.784504496816859
0.098,-3.558471474412393
0.099,-3.3268487418236297
0.1,-3.090169943749475
0.101,-2.848978014207458
0.102,-2.6038240961692214
0.103,-2.3552664455036005
0.104,-2.1038693213578727
0.105,-1.8502018651339451
0.106,-1.594836970238243
0.107,-1.3383501448017936
0.108,-1.0813183695805537
0.109,-0.8243189532552718
0.11,-0.5679283873550156
0.111,-0.3127212030293356
0.112,-0.05926883189013821
0.113,0.19186152686347202
0.114,0.44010803083643557
0.115,0.6849153081606452
0.116,0.9257355583858082
0.117,1.1620296383994684
0.118,1.3932681312665958
0.119,1.618932395912095
0.12,1.8385155956069026
0.121,2.0515237032595017
0.122,2.257476481559483
0.123,2.4559084360688326
0.124,2.646369739408756
0.125,2.8284271247461894
0.126,3.0016647468434954
0.127,3.1656850089977673
0.128,3.3201093542622995
0.129,3.4645790194119983
0.13,3.5987557501867395
0.131,3.7223224764216667
0.132,3.834983945751306
0.133,3.936467314654453
0.134,4.026522695689655
0.135,4.104923659855892
0.136,4.171467693100076
0.137,4.225976606081796
0.138,4.268296896396398
0.139,4.298300062549517
0.14,4.315882869069755
0.141,4.320967562240844
0.142,4.313502036030334
0.143,4.293459947888351
0.144,4.2608407841871365
0.145,4.215669875169618
0.146,4.1579983593731855
0.147,4.087903097592676
0.148,4.00548653654442
0.149,3.910876522490654
0.15,3.804226065180615
0.151,3.685713052560857
0.152,3.5555399168028363
0.153,3.413933252290117
0.154,3.2611433863006525
0.155,3.097443903211366
0.156,2.9231311231422543
0.157,2.738523536045668
0.158,2.5439611923327283
0.159,2.3398050512131
0.16,2.126436288006447
0.161,1.9042555617633128
0.162,1.6736822446102453
0.163,1.4351536143081964
0.164,1.1891240115845814
0.165,0.9360639638677171
0.166,0.6764592771176194
0.167,0.41081009750891306
0.168,0.13962994478032487
0.169,-0.13655528087993174
0.17,-0.417208316492069
0.171,-0.7017815765174924
0.172,-0.989718213654061
0.173,-1.280453198141582
0.174,-1.5734144134890973
0.175,-1.868023766503789
0.176,-2.163698309473242
0.177,-2.4598513723291586
0.178,-2.7558937026012145
0.179,-3.051234610954233
0.18,-3.3452831200910826
0.181,-3.6374491147968433
0.182,-3.9271444908974216
0.183,-4.213784300907678
0.184,-4.496787894150299
0.185,-4.775580049137281
0.186,-5.049592096020295
0.187,-5.318263026935802
0.188,-5.581040592093253
0.189,-5.837382379482817
0.19,-6.086756876110067
0.191,-6.3286445087006715
0.192,-6.562538661857951
0.193,-6.78794667169908
0.194,-7.004390793043481
0.195,-7.211409138277389
0.196,-7.40855658607371
0.197,-7.595405658203838
0.198,-7.771547362740163
0.199,-7.9365920020124765
0.2,-8.090169943749473
0.201,-8.231932353907913
0.202,-8.361551889765419
0.203,-8.478723351930096
0.204,-8.583164293998939
0.205,-8.674615588679242
0.206,-8.752841949270806
0.207,-8.817632405493203
0.208,-8.868800732730456
0.209,-8.906185833855305
0.21,-8.929652072886885
0.211,-8.939089559828716
0.212,-8.93441438612797
0.213,-8.91556881029258
0.214,-8.882521393298816
0.215,-8.83526708351905
0.216,-8.773827250996854
0.217,-8.698249670994425
0.218,-8.608608456835345
0.219,-8.505003942163597
0.22,-8.387562512837409
0.221,-8.256436388773944
0.222,-8.111803356157335
0.223,-7.953866450518626
0.224,-7.7828535912909675
0.225,-7.599017168537214
0.226,-7.402633582639481
0.227,-7.194002737830999
0.228,-6.973447490539983
0.229,-6.7413130536021875
0.23,-6.497966357484561
0.231,-6.2437953697449515
0.232,-5.979208374033954
0.233,-5.704633210022848
0.234,-5.4205164757172115
0.235,-5.127322693688526
0.236,-4.825533442825572
0.237,-4.5156464572743555
0.238,-4.198174694298479
0.239,-3.8736453728518576
0.24,-3.542598984712692
0.241,-3.2055882800799824
0.242,-2.8631772295838913
0.243,-2.5159399647062703
0.244,-2.164459698649724
0.245,-1.809327629731349
0.246,-1.4511418294107312
0.247,-1.0905061170920594
0.248,-0.7280289238650093
0.249,-0.36432214737128726
0.25,-3.551475717527324e-15
0.251,0.36432214737128016
0.252,0.7280289238650023
0.253,1.0905061170920525
0.254,1.4511418294107243
0.255,1.8093276297313419
0.256,2.1644596986497175
0.257,2.515939964706264
0.258,2.8631772295838847
0.259,3.205588280079976
0.26,3.542598984712685
0.261,3.873645372851851
0.262,4.198174694298472
0.263,4.515646457274349
0.264,4.8255334428255665
0.265,5.1273226936885195
0.266,5.420516475717215
0.267,5.7046332100228545
0.268,5.979208374033957
0.269,6.243795369744954
0.27,6.497966357484559
0.271,6.741313053602189
0.272,6.973447490539979
0.273,7.1940027378310045
0.274,7.402633582639477
0.275,7.599017168537216
0.276,7.782853591290973
0.277,7.953866450518627
0.278,8.111803356157335
0.279,8.256436388773944
0.28,8.387562512837409
0.281,8.505003942163597
0.282,8.608608456835345
0.283,8.698249670994421
0.284,8.77382725099685
0.285,8.83526708351905
0.286,8.882521393298813
0.287,8.915568810292577
0.288,8.93441438612797
0.289,8.939089559828716
0.29,8.929652072886887
0.291,8.906185833855304
0.292,8.86880073273046
0.293,8.817632405493203
0.294,8.75284194927081
0.295,8.674615588679249
0.296,8.583164293998946
0.297,8.478723351930098
0.298,8.361551889765423
0.299,8.231932353907915
0.3,8.090169943749476
0.301,7.936592002012478
0.302,7.771547362740167
0.303,7.595405658203841
0.304,7.408556586073714
0.305,7.211409138277392
0.306,7.004390793043486
0.307,6.787946671699084
0.308,6.562538661857955
0.309,6.328644508700675
0.31,6.086756876110073
0.311,5.837382379482821
0.312,5.581040592093258
0.313,5.318263026935807
0.314,5.049592096020302
0.315,4.775580049137286
0.316,4.496787894150304
0.317,4.213784300907684
0.318,3.927144490897427
0.319,3.637449114796855
0.32,3.3452831200910884
0.321,3.051234610954232
0.322,2.7558937026012202
0.323,2.459851372329158
0.324,2.163698309473248
0.325,1.8680237665037944
0.326,1.5734144134891095
0.327,1.280453198141588
0.328,0.9897182136540728
0.329,0.701781576517492
0.33,0.41720831649206325
0.331,0.13655528087993174
0.332,-0.13962994478033064
0.333,-0.4108100975089135
0.334,-0.6764592771176248
0.335,-0.9360639638677171
0.336,-1.1891240115845814
0.337,-1.4351536143082018
0.338,-1.6736822446102453
0.339,-1.9042555617633181
0.34,-2.126436288006448
0.341,-2.3398050512131046
0.342,-2.5439611923327283
0.343,-2.7385235360456717
0.344,-2.9231311231422428
0.345,-3.0974439032113588
0.346,-3.2611433863006436
0.347,-3.413933252290111
0.348,-3.5555399168028288
0.349,-3.6857130525608506
0.35,-3.8042260651806092
0.351,-3.91087652249065
0.352,-4.005486536544415
0.353,-4.0879030975926725
0.354,-4.157998359373183
0.355,-4.215669875169615
0.356,-4.260840784187135
0.357,-4.29345994788835
0.358,-4.313502036030333
0.359,-4.320967562240843
0.36,-4.315882869069755
0.361,-4.298300062549516
0.362,-4.2682968963964
0.363,-4.225976606081796
0.364,-4.171467693100078
0.365,-4.104923659855896
0.366,-4.026522695689653
0.367,-3.936467314654449
0.368,-3.8349839457513113
0.369,-3.722322476421669
0.37,-3.5987557501867373
0.371,-3.4645790194119983
0.372,-3.32010935426231
0.373,-3.165685008997774
0.374,-3.001664746843499
0.375,-2.828427124746189
0.376,-2.64636973940875
0.377,-2.455908436068842
0.378,-2.2574764815594865
0.379,-2.051523703259499
0.38,-1.838515595606903
0.381,-1.6189323959121098
0.382,-1.3932681312666046
0.383,-1.1620296383994686
0.384,-0.9257355583858013
0.385,-0.6849153081606378
0.386,-0.4401080308364471
0.387,-0.19186152686347668
0.388,0.05926883189013932
0.389,0.3127212030293418
0.39,0.5679283873550043
0.391,0.8243189532552667
0.392,1.0813183695805537
0.393,1.3383501448017947
0.394,1.594836970238251
0.395,1.850201865133933
0.396,2.103869321357867
0.397,2.3552664455036023
0.398,2.603824096169227
0.399,2.848978014207446
0.4,3.090169943749471
0.401,3.3268487418236288
0.402,3.5584714744123986
0.403,3.7845044968168713
0.404,4.004424516228495
0.405,4.217719634442226
0.406,4.423890368683107
0.407,4.622450648561434
0.408,4.812928787216986
0.409,4.994868424762909
0.41,5.167829442193719
0.411,5.331388843978589
0.412,5.4851416076215
0.413,5.628701498534353
0.414,5.761701848635448
0.415,5.8837962971563105
0.416,5.994659492212895
0.417,6.093987751772763
0.418,6.181499682728837
0.419,6.256936756870918
0.42,6.320063842629816
0.421,6.37066969155416
0.422,6.408567378567986
0.423,6.433594695146134
0.424,6.445614494635813
0.425,6.444514989045273
0.426,6.430209996714232
0.427,6.402639140375996
0.428,6.361767995216939
0.429,6.307588186635893
0.43,6.240117437503337
0.431,6.159399564817869
0.432,6.065504425755471
0.433,5.95852781320502
0.434,5.838591300981095
0.435,5.70584203900273
0.436,5.560452498823457
0.437,5.402620169994084
0.438,5.232567207834821
0.439,5.050540033287606
0.44,4.85680888561183
0.441,4.651667328778361
0.442,4.435431712506233
0.443,4.208440588974043
0.444,3.971054086324292
0.445,3.7236532401621005
0.446,3.4666392843314573
0.447,3.200432902330819
0.448,2.9254734408061336
0.449,2.642218086633016
0.45,2.3511410091698877
0.451,2.0527324693319473
0.452,1.7474978971995494
0.453,1.4359569399362018
0.454,1.118642481848192
0.455,0.796099638472501
0.456,0.4688847266296903
0.457,0.1375642124250902
0.458,-0.1972863607752724
0.459,-0.5350834623293672
0.46,-0.8752366801641527
0.461,-1.2171498403504462
0.462,-1.5602221382498078
0.463,-1.903849279053885
0.464,-2.2474246255176125
0.465,-2.590340350673962
0.466,-2.9319885933081586
0.467,-3.2717626139633733
0.468,-3.609057949249477
0.469,-3.943273562228672
0.47,-4.273812986660024
0.471,-4.600085462895767
0.472,-4.921507063239395
0.473,-5.237501804594352
0.474,-5.547502746257845
0.475,-5.850953070741908
0.476,-6.1473071455371375
0.477,-6.436031563770478
0.478,-6.7166061617500405
0.479,-6.988525011433516
0.48,-7.251297385905566
0.481,-7.504448696001605
0.482,-7.747521396270531
0.483,-7.980075858528802
0.484,-8.201691211320064
0.485,-8.411966143660651
0.486,-8.610519671520102
0.487,-8.796991865557498
0.488,-8.971044538709577
0.489,-9.132361892303592
0.49,-9.280651119448198
0.491,-9.415642964537795
0.492,-9.53709223779086
0.493,-9.644778283829051
0.494,-9.738505403392939
0.495,-9.818103227380469
0.496,-9.883427042486279
0.497,-9.93435806781347
0.498,-9.970803681923975
0.499,-9.9926975998893
0.5,-10
0.501,-9.9926975998893
0.502,-9.970803681923975
0.503,-9.934358067813474
0.504,-9.88342704248628
0.505,-9.818103227380472
0.506,-9.738505403392942
0.507,-9.644778283829055
0.508,-9.537092237790866
0.509,-9.415642964537799
0.51,-9.280651119448201
0.511,-9.1323618923036
0.512,-8.971044538709585
0.513,-8.796991865557505
0.514,-8.61051967152011
0.515,-8.41196614366066
0.516,-8.201691211320073
0.517,-7.98007585852881
0.518,-7.747521396270541
0.519,-7.504448696001615
0.52,-7.251297385905577
0.521,-6.988525011433526
0.522,-6.716606161750052
0.523,-6.43603156377049
0.524,-6.147307145537148
0.525,-5.8509530707419195
0.526,-5.547502746257855
0.527,-5.237501804594364
0.528,-4.921507063239407
0.529,-4.6000854628957795
0.53,-4.273812986660037
0.531,-3.943273562228685
0.532,-3.609057949249466
0.533,-3.2717626139633618
0.534,-2.9319885933081435
0.535,-2.5903403506739755
0.536,-2.2474246255176014
0.537,-1.9038492790538706
0.538,-1.5602221382497967
0.539,-1.21714984035046
0.54,-0.8752366801641627
0.541,-0.5350834623293563
0.542,-0.19728636077526085
0.543,0.13756421242510486
0.544,0.4688847266296774
0.545,0.7960996384725108
0.546,1.1186424818482064
0.547,1.4359569399362118
0.548,1.7474978971995379
0.549,2.0527324693319393
0.55,2.3511410091698965
0.551,2.6422180866330245
0.552,2.925473440806146
0.553,3.20043290233081
0.554,3.4666392843314644
0.555,3.723653240162112
0.556,3.9710540863242976
0.557,4.2084405889740495
0.558,4.435431712506229
0.559,4.651667328778364
0.56,4.8568088856118345
0.561,5.050540033287615
0.562,5.232567207834819
0.563,5.402620169994064
0.564,5.560452498823452
0.565,5.705842039002713
0.566,5.838591300981078
0.567,5.958527813205011
0.568,6.065504425755461
0.569,6.1593995648178606
0.57,6.240117437503332
0.571,6.307588186635885
0.572,6.361767995216932
0.573,6.402639140375994
0.574,6.430209996714229
0.575,6.444514989045272
0.576,6.445614494635815
0.577,6.433594695146129
0.578,6.4085673785679855
0.579,6.370669691554168
0.58,6.320063842629822
0.581,6.256936756870927
0.582,6.181499682728837
0.583,6.093987751772773
0.584,5.994659492212909
0.585,5.883796297156326
0.586,5.761701848635447
0.587,5.628701498534355
0.588,5.48514160762152
0.589,5.331388843978607
0.59,5.1678294421937405
0.591,4.994868424762913
0.592,4.812928787217008
0.593,4.622450648561459
0.594,4.423890368683118
0.595,4.217719634442231
0.596,4.004424516228504
0.597,3.78450449681688
0.598,3.5584714744124053
0.599,3.3268487418236377
0.6,3.09016994374948
0.601,2.8489780142074537
0.602,2.6038240961692365
0.603,2.355266445503612
0.604,2.103869321357875
0.605,1.8502018651339431
0.606,1.594836970238261
0.607,1.3383501448018025
0.608,1.0813183695805637
0.609,0.8243189532552768
0.61,0.567928387355012
0.611,0.3127212030293518
0.612,0.05926883189014909
0.613,-0.19186152686346913
0.614,-0.44010803083643735
0.615,-0.6849153081606287
0.616,-0.9257355583857942
0.617,-1.1620296383994595
0.618,-1.3932681312665958
0.619,-1.618932395912103
0.62,-1.8385155956068944
0.621,-2.051523703259491
0.622,-2.2574764815594817
0.623,-2.4559084360688344
0.624,-2.6463697394087418
0.625,-2.828427124746183
0.626,-3.001664746843493
0.627,-3.165685008997767
0.628,-3.3201093542623017
0.629,-3.4645790194119934
0.63,-3.5987557501867324
0.631,-3.7223224764216623
0.632,-3.834983945751307
0.633,-3.936467314654445
0.634,-4.026522695689649
0.635,-4.104923659855892
0.636,-4.171467693100076
0.637,-4.225976606081796
0.638,-4.268296896396396
0.639,-4.298300062549515
0.64,-4.315882869069753
0.641,-4.320967562240844
0.642,-4.313502036030334
0.643,-4.29345994788835
0.644,-4.2608407841871365
0.645,-4.215669875169616
0.646,-4.157998359373183
0.647,-4.087903097592679
0.648,-4.005486536544419
0.649,-3.9108765224906525
0.65,-3.8042260651806137
0.651,-3.6857130525608515
0.652,-3.5555399168028377
0.653,-3.413933252290117
0.654,-3.26114338630065
0.655,-3.097443903211358
0.656,-2.9231311231422574
0.657,-2.7385235360456717
0.658,-2.543961192332727
0.659,-2.3398050512130957
0.66,-2.126436288006439
0.661,-1.9042555617633168
0.662,-1.6736822446102453
0.663,-1.435153614308192
0.664,-1.1891240115845712
0.665,-0.9360639638677273
0.666,-0.6764592771176248
0.667,-0.41081009750891306
0.668,-0.13962994478031865
0.669,0.13655528087994329
0.67,0.4172083164920637
0.671,0.7017815765174924
0.672,0.989718213654073
0.673,1.2804531981416
0.674,1.573414413489122
0.675,1.8680237665037949
0.676,2.163698309473248
0.677,2.4598513723291715
0.678,2.7558937026012327
0.679,3.051234610954232
0.68,3.3452831200910893
0.681,3.6374491147968553
0.682,3.9271444908974393
0.683,4.2137843009076965
0.684,4.496787894150305
0.685,4.775580049137285
0.686,5.049592096020312
0.687,5.318263026935819
0.688,5.581040592093228
0.689,5.837382379482802
0.69,6.086756876110053
0.691,6.328644508700645
0.692,6.562538661857928
0.693,6.787946671699066
0.694,7.004390793043467
0.695,7.2114091382773875
0.696,7.408556586073689
0.697,7.595405658203817
0.698,7.771547362740154
0.699,7.936592002012468
0.7,8.090169943749455
0.701,8.231932353907899
0.702,8.361551889765414
0.703,8.478723351930089
0.704,8.58316429399894
0.705,8.674615588679238
0.706,8.752841949270797
0.707,8.8176324054932
0.708,8.868800732730456
0.709,8.906185833855297
0.71,8.929652072886885
0.711,8.939089559828716
0.712,8.934414386127969
0.713,8.915568810292582
0.714,8.882521393298816
0.715,8.835267083519053
0.716,8.77382725099686
0.717,8.698249670994427
0.718,8.608608456835348
0.719,8.505003942163604
0.72,8.387562512837414
0.721,8.256436388773945
0.722,8.11180335615734
0.723,7.953866450518638
0.724,7.782853591290976
0.725,7.599017168537225
0.726,7.402633582639486
0.727,7.194002737831004
0.728,6.973447490539996
0.729,6.741313053602199
0.73,6.497966357484566
0.731,6.243795369744959
0.732,5.979208374033959
0.733,5.704633210022845
0.734,5.42051647571721
0.735,5.1273226936885505
0.736,4.825533442825586
0.737,4.515646457274374
0.738,4.198174694298484
0.739,3.873645372851861
0.74,3.5425989847126895
0.741,3.2055882800799775
0.742,2.8631772295838838
0.743,2.5159399647062566
0.744,2.164459698649755
0.745,1.8093276297313654
0.746,1.4511418294107532
0.747,1.0905061170920665
0.748,0.7280289238650137
0.749,0.3643221473712846
0.75,-1.7800707232197804e-15
0.751,-0.36432214737128815
0.752,-0.7280289238650173
0.753,-1.0905061170920205
0.754,-1.4511418294107075
0.755,-1.80932762973132
0.756,-2.1644596986497104
0.757,-2.5159399647062597
0.758,-2.863177229583887
0.759,-3.2055882800799806
0.76,-3.5425989847126926
0.761,-3.873645372851864
0.762,-4.198174694298444
0.763,-4.515646457274336
0.764,-4.825533442825548
0.765,-5.127322693688513
0.766,-5.420516475717212
0.767,-5.704633210022847
0.768,-5.979208374033961
0.769,-6.24379536974496
0.77,-6.497966357484568
0.771,-6.74131305360217
0.772,-6.973447490539969
0.773,-7.194002737830991
0.774,-7.402633582639473
0.775,-7.599017168537215
0.776,-7.782853591290966
0.777,-7.953866450518628
0.778,-8.11180335615734
0.779,-8.256436388773945
0.78,-8.387562512837402
0.781,-8.505003942163592
0.782,-8.608608456835341
0.783,-8.698249670994423
0.784,-8.773827250996854
0.785,-8.83526708351905
0.786,-8.882521393298813
0.787,-8.915568810292578
0.788,-8.934414386127965
0.789,-8.93908955982872
0.79,-8.929652072886892
0.791,-8.906185833855305
0.792,-8.86880073273046
0.793,-8.817632405493203
0.794,-8.752841949270803
0.795,-8.674615588679242
0.796,-8.583164293998934
0.797,-8.478723351930084
0.798,-8.361551889765433
0.799,-8.23193235390792
0.8,-8.09016994374948
0.801,-7.9365920020124765
0.802,-7.771547362740164
0.803,-7.595405658203828
0.804,-7.408556586073701
0.805,-7.21140913827738
0.806,-7.00439079304346
0.807,-6.78794667169906
0.808,-6.562538661857962
0.809,-6.32864450870068
0.81,-6.086756876110067
0.811,-5.837382379482817
0.812,-5.581040592093243
0.813,-5.318263026935835
0.814,-5.049592096020329
0.815,-4.775580049137302
0.816,-4.496787894150321
0.817,-4.213784300907689
0.818,-3.9271444908974313
0.819,-3.6374491147968477
0.82,-3.3452831200911306
0.821,-3.0512346109542743
0.822,-2.7558937026012504
0.823,-2.4598513723291884
0.824,-2.163698309473265
0.825,-1.8680237665038122
0.826,-1.5734144134891144
0.827,-1.2804531981415925
0.828,-0.9897182136540661
0.829,-0.7017815765175328
0.83,-0.41720831649210366
0.831,-0.13655528087995927
0.832,0.13962994478030266
0.833,0.4108100975088971
0.834,0.6764592771176092
0.835,0.9360639638677126
0.836,1.1891240115845765
0.837,1.4351536143081969
0.838,1.6736822446102133
0.839,1.9042555617632866
0.84,2.1264362880064263
0.841,2.3398050512130837
0.842,2.543961192332716
0.843,2.73852353604566
0.844,2.9231311231422477
0.845,3.097443903211362
0.846,3.2611433863006525
0.847,3.4139332522900974
0.848,3.5555399168028194
0.849,3.6857130525608444
0.85,3.804226065180605
0.851,3.910876522490649
0.852,4.0054865365444146
0.853,4.087903097592671
0.854,4.157998359373185
0.855,4.215669875169615
0.856,4.26084078418713
0.857,4.293459947888351
0.858,4.313502036030334
0.859,4.320967562240842
0.86,4.315882869069755
0.861,4.298300062549516
0.862,4.268296896396395
0.863,4.225976606081796
0.864,4.171467693100071
0.865,4.104923659855901
0.866,4.026522695689667
0.867,3.936467314654461
0.868,3.8349839457513104
0.869,3.7223224764216734
0.87,3.59875575018674
0.871,3.464579019411998
0.872,3.3201093542623
0.873,3.16568500899776
0.874,3.001664746843516
0.875,2.828427124746211
0.876,2.6463697394087715
0.877,2.4559084360688415
0.878,2.257476481559493
0.879,2.0515237032595035
0.88,1.8385155956069028
0.881,1.6189323959120947
0.882,1.3932681312665869
0.883,1.1620296383994912
0.884,0.9257355583858311
0.885,0.6849153081606665
0.886,0.4401080308364471
0.887,0.191861526863484
0.888,-0.05926883189013421
0.889,-0.3127212030293416
0.89,-0.5679283873550217
0.891,-0.8243189532552866
0.892,-1.0813183695805784
0.893,-1.3383501448017625
0.894,-1.5948369702382212
0.895,-1.850201865133933
0.896,-2.10386932135786
0.897,-2.3552664455035974
0.898,-2.6038240961692276
0.899,-2.848978014207463
0.9,-3.0901699437494896
0.901,-3.3268487418236528
0.902,-3.5584714744123684
0.903,-3.784504496816844
0.904,-4.004424516228496
0.905,-4.2177196344422185
0.906,-4.423890368683105
0.907,-4.622450648561453
0.908,-4.812928787216998
0.909,-4.994868424762921
0.91,-5.167829442193755
0.911,-5.33138884397858
0.912,-5.485141607621495
0.913,-5.628701498534353
0.914,-5.76170184863544
0.915,-5.883796297156319
0.916,-5.994659492212909
0.917,-6.093987751772768
0.918,-6.181499682728843
0.919,-6.25693675687094
0.92,-6.320063842629811
0.921,-6.370669691554157
